# started on Sun Aug  9 13:02:09 2026

136421.578656,,task-clock:u,136421578656,100.00,1.313,CPUs utilized
321421875797,,cycles:u,136409632223,100.00,2.356,GHz
436633710618,,instructions:u,136409632223,100.00,1.36,insn per cycle,,,,
41743038374,,branches:u,136409632223,100.00,305.986,M/sec
170613349,,branch-misses:u,136409632223,100.00,0.41,of all branches
