# started on Sun Aug  9 13:02:09 2026

135030.563337,,task-clock:u,135030563337,100.00,1.300,CPUs utilized
319145601792,,cycles:u,135012713995,100.00,2.364,GHz
448530657480,,instructions:u,135012713995,100.00,1.41,insn per cycle,,,,
45293227895,,branches:u,135012713995,100.00,335.429,M/sec
177281973,,branch-misses:u,135012713995,100.00,0.39,of all branches
