# started on Sun Aug  9 13:02:09 2026

135949.686885,,task-clock:u,135949686885,100.00,1.308,CPUs utilized
321148710483,,cycles:u,135938005515,100.00,2.362,GHz
437594998074,,instructions:u,135938005515,100.00,1.36,insn per cycle,,,,
42288752798,,branches:u,135938005515,100.00,311.062,M/sec
176493164,,branch-misses:u,135938005515,100.00,0.42,of all branches
