     0      1      1      0       161.350056  TOTAL
     0      1      1      1         0.172383  Allocation and array initialization ..............
     0      1      1      2         0.137558  Ocean state initialization .......................
     0      1      1      3         0.971904  Reading of input data ............................
     0      1      1      4         0.751141  Processing of input data .........................
     0      1      1      5         0.713000  Processing of output time averaged data ..........
     0      1      1      6         0.027384  Computation of vertical boundary conditions ......
     0      1      1      7         0.018355  Computation of global information integrals ......
     0      1      1      8         0.000482  Writing of output data ...........................
     0      1      1      9         5.084966  Model 2D kernel ..................................
     0      1      1     11         0.481769  Tidal forcing ....................................
     0      1      1     12         0.702738  2D/3D coupling, vertical metrics .................
     0      1      1     13         0.246698  Omega vertical velocity ..........................
     0      1      1     14         0.521248  Equation of state for seawater ...................
     0      1      1     15         2.551507  Biological module, source/sink terms .............
     0      1      1     19         7.125523  GLS vertical mixing parameterization .............
     0      1      1     21         0.755312  3D equations right-side terms ....................
     0      1      1     22         6.713104  3D equations predictor step ......................
     0      1      1     23         0.406879  Pressure gradient ................................
     0      1      1     27         2.002672  Biharmonic mixing of tracers, S-surfaces .........
     0      1      1     28         0.520971  Biharmonic mixing of tracers, geopotentials ......
     0      1      1     30         0.209570  Harmonic stress tensor, S-surfaces ...............
     0      1      1     34         0.845771  Corrector time-step for 3D momentum ..............
     0      1      1     35         6.025720  Corrector time-step for tracers ..................
     0      1      1     40         2.350820  Message Passage: 2D halo exchanges ...............
     0      1      1     41         1.473870  Message Passage: 3D halo exchanges ...............
     0      1      1     42         2.028618  Message Passage: 4D halo exchanges ...............
     0      1      1     44         0.187031  Message Passage: data broadcast ..................
     0      1      1     45         0.009493  Message Passage: data reduction ..................
     0      1      1     47         3.673623  Message Passage: data scattering..................
     0      1      1     48         0.123073  Message Passage: boundary data gathering .........
     0      1      1     49         3.188205  Message Passage: point data gathering ............
     0      2      1      0       161.416524  TOTAL
     0      2      1      1         0.172388  Allocation and array initialization ..............
     0      2      1      2         0.126142  Ocean state initialization .......................
     0      2      1      3         0.055581  Reading of input data ............................
     0      2      1      4         1.216122  Processing of input data .........................
     0      2      1      5         2.033207  Processing of output time averaged data ..........
     0      2      1      6         0.077997  Computation of vertical boundary conditions ......
     0      2      1      7         0.018917  Computation of global information integrals ......
     0      2      1      8         0.002726  Writing of output data ...........................
     0      2      1      9        16.763691  Model 2D kernel ..................................
     0      2      1     11         0.003203  Tidal forcing ....................................
     0      2      1     12         0.956131  2D/3D coupling, vertical metrics .................
     0      2      1     13         0.700543  Omega vertical velocity ..........................
     0      2      1     14         1.459005  Equation of state for seawater ...................
     0      2      1     15         7.810656  Biological module, source/sink terms .............
     0      2      1     19        18.112652  GLS vertical mixing parameterization .............
     0      2      1     21         1.915869  3D equations right-side terms ....................
     0      2      1     22        20.715786  3D equations predictor step ......................
     0      2      1     23         0.891195  Pressure gradient ................................
     0      2      1     27         5.247891  Biharmonic mixing of tracers, S-surfaces .........
     0      2      1     28         1.377551  Biharmonic mixing of tracers, geopotentials ......
     0      2      1     30         0.517744  Harmonic stress tensor, S-surfaces ...............
     0      2      1     34         2.219675  Corrector time-step for 3D momentum ..............
     0      2      1     35        16.768469  Corrector time-step for tracers ..................
     0      2      1     40         9.099141  Message Passage: 2D halo exchanges ...............
     0      2      1     41         5.655350  Message Passage: 3D halo exchanges ...............
     0      2      1     42         7.206291  Message Passage: 4D halo exchanges ...............
     0      2      1     44         0.018183  Message Passage: data broadcast ..................
     0      2      1     45         2.263108  Message Passage: data reduction ..................
