# started on Sun Aug  9 13:02:09 2026

136176.410175,,task-clock:u,136176410175,100.00,1.310,CPUs utilized
319976415983,,cycles:u,136163535879,100.00,2.350,GHz
442461080922,,instructions:u,136163535879,100.00,1.38,insn per cycle,,,,
42545458075,,branches:u,136163535879,100.00,312.429,M/sec
177101412,,branch-misses:u,136163535879,100.00,0.42,of all branches
