# started on Sun Aug  9 13:02:09 2026

135921.135914,,task-clock:u,135921135914,100.00,1.309,CPUs utilized
321851755536,,cycles:u,135915060311,100.00,2.368,GHz
446640771508,,instructions:u,135915060311,100.00,1.39,insn per cycle,,,,
42910100487,,branches:u,135915060311,100.00,315.699,M/sec
178807255,,branch-misses:u,135915060311,100.00,0.42,of all branches
