#rank=56	host=i17r2n11	pid=3789	events=229360	overflow=0	block_seconds=6.000000
op	caller	count	tag	peer_class	b0_calls	b0_gap_sum	b0_gap_max	b0_mpi_sum	b0_mpi_max	b1_calls	b1_gap_sum	b1_gap_max	b1_mpi_sum	b1_mpi_max	b2_calls	b2_gap_sum	b2_gap_max	b2_mpi_sum	b2_mpi_max
1	0x62e7c0	24480	711	-12	34	0.000007520	0.000000790	0.000004690	0.000000400	136	0.000027330	0.000000850	0.000022630	0.000000940	68	0.000012360	0.000001050	0.000009140	0.000000540
3	0x5de5b4	14280	3	1	4	0.000014260	0.000011880	0.002311572	0.001104411	87	0.000071080	0.000009330	0.059317974	0.001579793	30	0.000022310	0.000002900	0.020704950	0.001554393
1	0x62ac22	156060	1	1	1	0.007487041	0.007487041	0.000006320	0.000006320	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e1aea	312	4	-8	85	0.000036340	0.000001920	0.000007690	0.000000130	680	0.000286110	0.000002290	0.000068050	0.000006850	340	0.000142030	0.000002050	0.000031060	0.000000170
3	0x62ab93	156060	3	1	1	0.000015950	0.000015950	0.001702613	0.001702613	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
6	0x55fc42	463624	-1	-1	1	0.002774234	0.002774234	0.009713114	0.009713114	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5de640	4590	1	1	1	0.000018040	0.000018040	0.000000270	0.000000270	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x628017	7350	2	-8	1	0.000000720	0.000000720	0.000031590	0.000031590	43	0.000027310	0.000001450	0.034821962	0.006611029	16	0.000011060	0.000001940	0.000960992	0.000271911
1	0x62ac22	78030	1	1	1	0.020486439	0.020486439	0.000003860	0.000003860	32	0.216675780	0.027534359	0.000059400	0.000010970	16	0.108040995	0.025173866	0.000068120	0.000036020
3	0x5e46e2	105	2	-8	290	0.000021030	0.000002090	0.000216630	0.000006000	10230	0.000619611	0.000001110	0.006936039	0.000008980	3517	0.000213840	0.000001160	0.002380004	0.000001870
3	0x64a1c4	74970	2	-8	1	0.000010300	0.000010300	0.002404044	0.002404044	8	0.000007080	0.000001840	0.002200525	0.000302821	4	0.000003730	0.000001890	0.001150930	0.000337270
3	0x628017	10290	2	-8	1	0.000003860	0.000003860	0.000071440	0.000071440	8	0.000006080	0.000001710	0.000613301	0.000115170	4	0.000003320	0.000001530	0.000427510	0.000167130
1	0x5e1aea	420	4	-8	98	0.000082060	0.000002090	0.000010300	0.000000740	3871	0.003094586	0.000007800	0.000397400	0.000009540	1320	0.001049641	0.000006160	0.000128380	0.000000430
3	0x5db855	5145	2	-8	14	0.000010100	0.000004510	0.003119954	0.002687043	48	0.000016910	0.000001030	0.004843143	0.000404550	24	0.000008700	0.000001420	0.002377105	0.000385090
1	0x5de640	7350	1	1	1	0.007298270	0.007298270	0.000003120	0.000003120	44	0.309494760	0.009322294	0.000095980	0.000004860	15	0.104080297	0.007153480	0.000028510	0.000002900
6	0x560ac0	2254	-1	-1	0	0.000000000	0.000000000	0.000000000	0.000000000	8	0.000131901	0.000028810	0.002659383	0.000562401	4	0.000081710	0.000025990	0.000545621	0.000164441
1	0x5e68b2	135	1	1	268	0.306981989	0.178190025	0.000056870	0.000016390	1888	0.022941310	0.000760201	0.000246060	0.000001690	944	0.011552097	0.000708181	0.000119360	0.000001240
1	0x5d795f	11025	4	-8	1	0.000046010	0.000046010	0.000000420	0.000000420	43	0.001781514	0.000056040	0.000024370	0.000001830	16	0.000662030	0.000047210	0.000008560	0.000001410
1	0x62e7c0	24480	713	-12	2	0.000006170	0.000005920	0.000001260	0.000001080	8	0.000004440	0.000001660	0.000001560	0.000000370	4	0.000004120	0.000002890	0.000000820	0.000000260
3	0x628017	7140	2	-8	1	0.000006840	0.000006840	0.000309640	0.000309640	43	0.000034930	0.000001690	0.013886669	0.002132994	16	0.000015800	0.000002800	0.004612076	0.000417180
1	0x5d795f	15435	4	-8	1	0.000065720	0.000065720	0.000000500	0.000000500	8	0.000450251	0.000083310	0.000006160	0.000001380	4	0.000247430	0.000073330	0.000003420	0.000001340
1	0x5de640	4725	1	1	14	3.024069568	2.848745095	0.000020220	0.000012210	48	0.014544112	0.000924641	0.000013750	0.000000900	24	0.006893529	0.000829991	0.000007750	0.000000830
3	0x5db855	10290	2	-8	1	0.000002720	0.000002720	0.000462161	0.000462161	8	0.000004560	0.000001420	0.004415446	0.001012911	4	0.000003260	0.000001330	0.003789957	0.001707393
3	0x5db855	2499	2	-8	1	0.000000250	0.000000250	0.000101810	0.000101810	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5de640	18360	1	1	2	0.007024680	0.004552166	0.000005740	0.000004250	8	0.024092013	0.003121835	0.000018680	0.000002890	4	0.011783777	0.002965774	0.000010730	0.000003100
4	0x5e37df	1	-1	-1	1120	0.000449761	0.000345331	0.012774960	0.002300343	25883	0.001882741	0.000004730	0.232942338	0.007416571	9496	0.000710303	0.000005340	0.067063849	0.001788822
1	0x62420d	60690	4	-8	2	0.000667082	0.000342161	0.000000990	0.000000520	43	0.014897401	0.000476631	0.000031980	0.000002120	15	0.005190987	0.000383120	0.000011380	0.000002140
1	0x62420d	169932	4	-8	1	0.001861032	0.001861032	0.000002240	0.000002240	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5e46e2	210	2	-8	183	0.000015840	0.000002020	0.000141560	0.000003150	7652	0.000491310	0.000004010	0.005745746	0.000023510	2614	0.000168620	0.000001180	0.001959413	0.000008180
1	0x5e68b2	420	1	1	98	0.005941597	0.004417446	0.000014540	0.000002360	3871	0.157140650	0.004068556	0.000548460	0.000003850	1320	0.053980842	0.002937684	0.000189131	0.000004900
1	0x62ac22	182070	1	1	2	0.010976416	0.005684298	0.000004110	0.000002520	43	0.230264884	0.005625178	0.000072110	0.000002720	15	0.079841204	0.005520178	0.000025750	0.000002490
6	0x56074e	13608	-1	-1	12	0.001821733	0.000802791	0.008811823	0.000913272	48	0.001829604	0.000081060	0.011191575	0.000935501	24	0.000916241	0.000075000	0.004229006	0.000342960
3	0x5de5b4	18360	3	1	2	0.000009000	0.000007860	0.002048203	0.001593622	8	0.000016270	0.000010370	0.000847870	0.000172890	4	0.000012500	0.000010000	0.000480432	0.000148460
4	0x6280fb	1	-1	-1	11	0.000038640	0.000019340	0.000023080	0.000003290	220	0.000220291	0.000003780	0.000340980	0.000003930	86	0.000088860	0.000004610	0.000136690	0.000004270
1	0x5de640	1785	1	1	1	0.000003040	0.000003040	0.000000120	0.000000120	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5d795f	4998	4	-8	1	0.000020390	0.000020390	0.000000200	0.000000200	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
6	0x55fc42	156604	-1	-1	1	0.000094000	0.000094000	0.003728285	0.003728285	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e1aea	210	4	-8	183	0.000076930	0.000002260	0.000017370	0.000000180	7652	0.003037475	0.000009300	0.000736782	0.000000560	2614	0.001028972	0.000002710	0.000251291	0.000000420
6	0x560e5b	2256	-1	-1	2	0.000004480	0.000004330	0.000607221	0.000501921	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5de5b4	3570	3	1	1	0.000005450	0.000005450	0.000162520	0.000162520	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5e46e2	147	2	-8	268	0.000021070	0.000002710	0.000264440	0.000006940	1888	0.000128610	0.000001240	0.001266511	0.000009310	944	0.000063970	0.000001560	0.000627410	0.000005440
1	0x5e68b2	105	1	1	290	0.050582643	0.013030049	0.000034130	0.000000770	10230	0.043133002	0.000226950	0.001091241	0.000005140	3517	0.014775368	0.000201490	0.000369241	0.000000720
