#rank=48	host=i17r2n11	pid=3781	events=343099	overflow=0	block_seconds=6.000000
op	caller	count	tag	peer_class	b0_calls	b0_gap_sum	b0_gap_max	b0_mpi_sum	b0_mpi_max	b1_calls	b1_gap_sum	b1_gap_max	b1_mpi_sum	b1_mpi_max	b2_calls	b2_gap_sum	b2_gap_max	b2_mpi_sum	b2_mpi_max
3	0x5e46a2	147	4	8	268	0.000038230	0.000002750	0.000291730	0.000005310	1888	0.000295660	0.000000780	0.001295261	0.000005830	944	0.000154102	0.000005660	0.000661620	0.000006120
1	0x62ac22	192474	1	1	2	0.008516832	0.004452016	0.000004810	0.000002760	43	0.174973166	0.004290596	0.000076510	0.000002940	15	0.060583567	0.004072465	0.000025140	0.000003070
1	0x5e4722	588	2	8	96	0.000022670	0.000013960	0.000061500	0.000015120	712	0.000053910	0.000000890	0.000303282	0.000001460	356	0.000028540	0.000001390	0.000140190	0.000001500
1	0x5e1aea	312	4	-8	85	0.000050480	0.000002280	0.000009860	0.000000680	680	0.000402771	0.000002900	0.000075640	0.000000820	340	0.000220031	0.000007870	0.000037590	0.000000940
1	0x5e68b2	564	1	1	96	0.973983544	0.966159872	0.000022380	0.000004360	712	0.019585014	0.000051310	0.000098890	0.000000710	356	0.009867308	0.000064540	0.000051350	0.000000230
6	0x55fc42	463624	-1	-1	1	0.002766724	0.002766724	0.009654024	0.009654024	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5db89e	3570	2	8	1	0.000003450	0.000003450	0.000000540	0.000000540	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x628017	7350	2	-8	1	0.000000310	0.000000310	0.000018010	0.000018010	43	0.000016140	0.000000650	0.001374191	0.000315660	16	0.000007030	0.000000640	0.002241923	0.001806732
1	0x62ac22	7548	1	1	1	0.004146516	0.004146516	0.000015590	0.000015590	43	0.180233958	0.005648469	0.000132990	0.000007940	16	0.066800096	0.004197316	0.000036940	0.000002740
3	0x5e46a2	312	4	8	85	0.000007611	0.000002000	0.000072550	0.000003340	680	0.000045220	0.000000910	0.000565432	0.000001210	340	0.000023760	0.000000850	0.000289070	0.000007210
