#rank=12	host=i17r2n08	pid=24027	events=456054	overflow=0	block_seconds=6.000000
op	caller	count	tag	peer_class	b0_calls	b0_gap_sum	b0_gap_max	b0_mpi_sum	b0_mpi_max	b1_calls	b1_gap_sum	b1_gap_max	b1_mpi_sum	b1_mpi_max	b2_calls	b2_gap_sum	b2_gap_max	b2_mpi_sum	b2_mpi_max
1	0x5e4722	108	2	8	290	0.000020860	0.000002110	0.000026100	0.000000340	10230	0.000611009	0.000007760	0.000905970	0.000007700	3517	0.000211290	0.000005120	0.000328680	0.000013420
1	0x5d4bb5	14805	3	-1	1	0.019006319	0.019006319	0.000004730	0.000004730	8	0.133680223	0.016909388	0.000022530	0.000003610	4	0.068185663	0.017949779	0.000010310	0.000003330
3	0x5e46a2	216	4	8	98	0.000012390	0.000001850	0.000055730	0.000001120	3912	0.000310350	0.000000670	0.002384642	0.000008220	1339	0.000105639	0.000000500	0.000816770	0.000008020
1	0x62420d	176868	4	-8	1	0.002374751	0.002374751	0.000002380	0.000002380	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x62ac22	192474	1	1	2	0.000028180	0.000027500	0.000000670	0.000000440	43	0.000042240	0.000009260	0.000014810	0.000000820	15	0.000011350	0.000001050	0.000006360	0.000000960
1	0x6481e0	71910	3	-1	1	0.001159121	0.001159121	0.000002570	0.000002570	8	0.008177003	0.001140621	0.000012290	0.000004070	4	0.004177812	0.001171690	0.000004270	0.000001190
1	0x5e1aea	312	4	-8	85	0.000050170	0.000001620	0.000030230	0.000008030	680	0.000415751	0.000008360	0.000190650	0.000000990	340	0.000203801	0.000003080	0.000086960	0.000000930
1	0x5e68b2	564	1	1	96	0.000009390	0.000002270	0.000010500	0.000001780	712	0.000055710	0.000000670	0.000061910	0.000000930	356	0.000027430	0.000000660	0.000034790	0.000001250
6	0x55fc42	463624	-1	-1	1	0.003034611	0.003034611	0.009546785	0.009546785	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e1aea	108	4	-8	290	0.000075780	0.000001900	0.000045900	0.000000660	10230	0.002411702	0.000008170	0.001542220	0.000007540	3517	0.000834911	0.000008010	0.000534840	0.000011110
1	0x62806d	7344	2	8	1	0.000000520	0.000000520	0.000012800	0.000012800	43	0.000024780	0.000001750	0.000341490	0.000019480	16	0.000007300	0.000000760	0.000166110	0.000020300
1	0x62ac22	7548	1	1	1	0.000000900	0.000000900	0.000000510	0.000000510	43	0.000031940	0.000001530	0.000014340	0.000000720	16	0.000012290	0.000001300	0.000005880	0.000000600
3	0x5e46a2	312	4	8	85	0.000006850	0.000001470	0.000036300	0.000000870	680	0.000044600	0.000000350	0.000279790	0.000001430	340	0.000023400	0.000000550	0.000139900	0.000001640
3	0x5de5b4	14805	3	1	1	0.000002510	0.000002510	0.000095720	0.000095720	8	0.000003120	0.000000470	0.000411030	0.000056550	4	0.000002210	0.000000790	0.000332020	0.000227310
3	0x62abd9	162996	1	-1	1	0.000000790	0.000000790	0.000629630	0.000629630	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
