#rank=21	host=i17r2n09	pid=6589	events=456054	overflow=0	block_seconds=6.000000
op	caller	count	tag	peer_class	b0_calls	b0_gap_sum	b0_gap_max	b0_mpi_sum	b0_mpi_max	b1_calls	b1_gap_sum	b1_gap_max	b1_mpi_sum	b1_mpi_max	b2_calls	b2_gap_sum	b2_gap_max	b2_mpi_sum	b2_mpi_max
1	0x5e4722	108	2	8	290	0.000021510	0.000002650	0.000027880	0.000000650	10230	0.000619681	0.000006990	0.000916892	0.000000920	3517	0.000209840	0.000000590	0.000312780	0.000000670
1	0x5d4bb5	14805	3	-1	1	0.020229509	0.020229509	0.000002610	0.000002610	8	0.135035619	0.016955826	0.000028570	0.000004500	4	0.067551114	0.016958556	0.000013930	0.000004020
3	0x5e46a2	216	4	8	98	0.000025710	0.000001930	0.000089590	0.000007510	3912	0.000914490	0.000000950	0.003108041	0.000009040	1339	0.000312800	0.000000850	0.001057484	0.000007240
1	0x62420d	176868	4	-8	1	0.003101612	0.003101612	0.000002110	0.000002110	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x62ac22	192474	1	1	2	0.000015620	0.000015270	0.000000660	0.000000450	43	0.000029430	0.000005740	0.000012950	0.000000780	15	0.000008920	0.000001220	0.000005280	0.000000760
1	0x6481e0	71910	3	-1	1	0.001178031	0.001178031	0.000004230	0.000004230	8	0.008089356	0.001165691	0.000008800	0.000001740	4	0.003918524	0.001027841	0.000005030	0.000001560
1	0x5e1aea	312	4	-8	85	0.000049270	0.000002500	0.000011410	0.000000570	680	0.000382301	0.000002230	0.000085740	0.000000920	340	0.000194721	0.000002920	0.000044930	0.000001280
1	0x5e68b2	564	1	1	96	0.000008130	0.000000630	0.000009990	0.000001460	712	0.000056781	0.000000710	0.000073910	0.000008380	356	0.000028510	0.000000630	0.000035030	0.000002120
6	0x55fc42	463624	-1	-1	1	0.002754903	0.002754903	0.009764669	0.009764669	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e1aea	108	4	-8	290	0.000074050	0.000001670	0.000056660	0.000007700	10230	0.002525231	0.000008400	0.001163161	0.000001320	3517	0.000860801	0.000005140	0.000398941	0.000001300
1	0x62806d	7344	2	8	1	0.000000480	0.000000480	0.000000180	0.000000180	43	0.000023340	0.000002800	0.000025321	0.000001310	16	0.000008410	0.000000930	0.000006730	0.000001860
1	0x62ac22	7548	1	1	1	0.000000680	0.000000680	0.000000490	0.000000490	43	0.000045100	0.000001970	0.000017890	0.000000940	16	0.000015880	0.000001590	0.000007750	0.000000910
3	0x5e46a2	312	4	8	85	0.000007360	0.000001290	0.000083430	0.000003950	680	0.000051020	0.000000370	0.000586261	0.000001880	340	0.000025210	0.000000350	0.000292790	0.000001720
