#rank=46	host=i17r2n10	pid=23473	events=456054	overflow=0	block_seconds=6.000000
op	caller	count	tag	peer_class	b0_calls	b0_gap_sum	b0_gap_max	b0_mpi_sum	b0_mpi_max	b1_calls	b1_gap_sum	b1_gap_max	b1_mpi_sum	b1_mpi_max	b2_calls	b2_gap_sum	b2_gap_max	b2_mpi_sum	b2_mpi_max
1	0x5e4722	108	2	8	290	0.000020040	0.000001920	0.000030240	0.000000580	10230	0.000608551	0.000000830	0.001047155	0.000001460	3517	0.000210050	0.000000570	0.000367660	0.000001150
1	0x5d4bb5	14805	3	-1	1	0.024572283	0.024572283	0.000002760	0.000002760	8	0.135156319	0.017006377	0.000015080	0.000002380	4	0.067394084	0.016885436	0.000007490	0.000002650
3	0x5e46a2	216	4	8	98	0.000012160	0.000002670	0.000056570	0.000002850	3912	0.000320850	0.000004620	0.002062284	0.000008820	1339	0.000108700	0.000000890	0.000691210	0.000001870
1	0x62420d	176868	4	-8	1	0.002073882	0.002073882	0.000002810	0.000002810	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x62ac22	192474	1	1	2	0.000035510	0.000034070	0.000000510	0.000000310	43	0.000038190	0.000008270	0.000015310	0.000000910	15	0.000011450	0.000001360	0.000004350	0.000000510
1	0x6481e0	71910	3	-1	1	0.000764811	0.000764811	0.000002300	0.000002300	8	0.007180178	0.000941391	0.000006030	0.000000880	4	0.003808613	0.000985761	0.000002780	0.000000860
1	0x5e1aea	312	4	-8	85	0.000048890	0.000001660	0.000013290	0.000000820	680	0.000390380	0.000002260	0.000099250	0.000001330	340	0.000195520	0.000001840	0.000046520	0.000000610
1	0x5e68b2	564	1	1	96	0.000007700	0.000000620	0.000008580	0.000000280	712	0.000055150	0.000000640	0.000080330	0.000001890	356	0.000026950	0.000000740	0.000039430	0.000001650
6	0x55fc42	463624	-1	-1	1	0.002925813	0.002925813	0.009676389	0.009676389	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e1aea	108	4	-8	290	0.000073840	0.000001770	0.000033770	0.000000480	10230	0.002436893	0.000005830	0.001010162	0.000009260	3517	0.000835300	0.000002700	0.000340390	0.000000880
1	0x62806d	7344	2	8	1	0.000000550	0.000000550	0.000016100	0.000016100	43	0.000021350	0.000001930	0.000119640	0.000037100	16	0.000006790	0.000000690	0.000065040	0.000011860
1	0x62ac22	7548	1	1	1	0.000000550	0.000000550	0.000000400	0.000000400	43	0.000037240	0.000003550	0.000021660	0.000002350	16	0.000014490	0.000001670	0.000006170	0.000000690
3	0x5e46a2	312	4	8	85	0.000007710	0.000000960	0.000034170	0.000001830	680	0.000052100	0.000000300	0.000272870	0.000002050	340	0.000026580	0.000000280	0.000131910	0.000001270
3	0x5de5b4	14805	3	1	1	0.000000570	0.000000570	0.000033911	0.000033911	8	0.000003280	0.000000720	0.000264270	0.000036710	4	0.000001740	0.000000530	0.000170080	0.000067660
