#rank=0	host=i17r2n08	pid=24005	events=229360	overflow=0	block_seconds=6.000000
op	caller	count	tag	peer_class	b0_calls	b0_gap_sum	b0_gap_max	b0_mpi_sum	b0_mpi_max	b1_calls	b1_gap_sum	b1_gap_max	b1_mpi_sum	b1_mpi_max	b2_calls	b2_gap_sum	b2_gap_max	b2_mpi_sum	b2_mpi_max
3	0x5e46a2	147	4	8	268	0.000021040	0.000002180	0.000266500	0.000006730	1888	0.000125480	0.000001370	0.001216520	0.000008650	944	0.000063910	0.000001300	0.000617060	0.000005630
1	0x62ac22	192474	1	1	2	0.012864246	0.006562523	0.000005050	0.000003190	43	0.271803618	0.006821363	0.000081920	0.000002930	15	0.094714026	0.006391243	0.000026760	0.000002260
1	0x5e4722	588	2	8	96	0.000119020	0.000011100	0.000011490	0.000000260	712	0.000743130	0.000008230	0.000075740	0.000001070	356	0.000415080	0.000008290	0.000041630	0.000000230
3	0x5de5b4	17952	3	1	2	0.000001680	0.000001110	0.002801282	0.002178531	8	0.000005040	0.000001300	0.001442810	0.000233790	4	0.000001960	0.000000630	0.000487871	0.000175101
6	0x55fc42	463624	-1	-1	1	0.002771891	0.002771891	0.009771715	0.009771715	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5db89e	3570	2	8	1	0.000012120	0.000012120	0.000000190	0.000000190	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e68b2	264	1	1	94	0.018514654	0.006290563	0.000022820	0.000003810	712	0.068887639	0.000187460	0.000120840	0.000000790	356	0.034506056	0.000173430	0.000059760	0.000000320
1	0x62ac22	7548	1	1	1	0.004276842	0.004276842	0.000008310	0.000008310	43	0.182067098	0.005682322	0.000256100	0.000009840	16	0.066917482	0.004517082	0.000085090	0.000007530
3	0x5e46a2	312	4	8	85	0.000009060	0.000003630	0.000080140	0.000007690	680	0.000045700	0.000001060	0.000556410	0.000005950	340	0.000023310	0.000000990	0.000276070	0.000001170
1	0x5de640	9240	1	1	1	0.015100587	0.015100587	0.000005050	0.000005050	8	0.112897543	0.015072577	0.000033230	0.000005970	4	0.055793067	0.014123427	0.000018820	0.000005750
