#rank=36	host=i17r2n10	pid=23445	events=459778	overflow=0	block_seconds=6.000000
op	caller	count	tag	peer_class	b0_calls	b0_gap_sum	b0_gap_max	b0_mpi_sum	b0_mpi_max	b1_calls	b1_gap_sum	b1_gap_max	b1_mpi_sum	b1_mpi_max	b2_calls	b2_gap_sum	b2_gap_max	b2_mpi_sum	b2_mpi_max
1	0x5e4722	108	2	8	290	0.000021321	0.000002091	0.000028870	0.000000640	10230	0.000610591	0.000000700	0.000996160	0.000001030	3517	0.000209770	0.000000870	0.000340620	0.000000720
1	0x5d4bb5	14805	3	-1	1	0.030950160	0.030950160	0.000002470	0.000002470	8	0.137845651	0.018084438	0.000016790	0.000003110	4	0.068289886	0.017137507	0.000007370	0.000002120
3	0x5e46a2	216	4	8	98	0.000018300	0.000002110	0.000096460	0.000009280	3912	0.000715682	0.000001120	0.003273163	0.000007910	1339	0.000253790	0.000000890	0.001108730	0.000001910
1	0x62420d	176868	4	-8	1	0.002492512	0.002492512	0.000004070	0.000004070	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x62ac22	192474	1	1	2	0.000042500	0.000041940	0.000000890	0.000000510	43	0.000025610	0.000000980	0.000015761	0.000000960	15	0.000021650	0.000012100	0.000005540	0.000000740
1	0x6481e0	71910	3	-1	1	0.000832361	0.000832361	0.000007080	0.000007080	8	0.008736137	0.001230171	0.000012750	0.000003490	4	0.004588274	0.001173891	0.000004740	0.000001560
1	0x5e1aea	312	4	-8	85	0.000054900	0.000006380	0.000010260	0.000000800	680	0.000404310	0.000003500	0.000076620	0.000000890	340	0.000202040	0.000003350	0.000038120	0.000000980
1	0x5e68b2	564	1	1	96	0.000007840	0.000000730	0.000009670	0.000001110	712	0.000055310	0.000000900	0.000064450	0.000001660	356	0.000027340	0.000000690	0.000033180	0.000001230
6	0x55fc42	463624	-1	-1	1	0.003079853	0.003079853	0.009321179	0.009321179	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e1aea	108	4	-8	290	0.000076960	0.000002180	0.000040121	0.000000830	10230	0.002446572	0.000007780	0.001035261	0.000001360	3517	0.000835422	0.000002110	0.000354770	0.000000900
