#rank=25	host=i17r2n09	pid=6595	events=456054	overflow=0	block_seconds=6.000000
op	caller	count	tag	peer_class	b0_calls	b0_gap_sum	b0_gap_max	b0_mpi_sum	b0_mpi_max	b1_calls	b1_gap_sum	b1_gap_max	b1_mpi_sum	b1_mpi_max	b2_calls	b2_gap_sum	b2_gap_max	b2_mpi_sum	b2_mpi_max
1	0x5e4722	108	2	8	290	0.000020010	0.000002110	0.000028550	0.000000500	10230	0.000607100	0.000006960	0.000966190	0.000005460	3517	0.000205860	0.000000430	0.000339080	0.000008010
1	0x5d4bb5	14805	3	-1	1	0.019659149	0.019659149	0.000001920	0.000001920	8	0.134807839	0.017870067	0.000020690	0.000003400	4	0.066797385	0.017064957	0.000008360	0.000002480
3	0x5e46a2	216	4	8	98	0.000010800	0.000001990	0.000051640	0.000001060	3912	0.000301260	0.000000820	0.002215934	0.000006650	1339	0.000102120	0.000000480	0.000763841	0.000002190
1	0x62420d	176868	4	-8	1	0.002454382	0.002454382	0.000003630	0.000003630	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x62ac22	192474	1	1	2	0.000027060	0.000026420	0.000000750	0.000000480	43	0.000036770	0.000009070	0.000016810	0.000000700	15	0.000009810	0.000001000	0.000005720	0.000000890
1	0x6481e0	71910	3	-1	1	0.000894331	0.000894331	0.000002500	0.000002500	8	0.006392957	0.001046471	0.000008480	0.000003250	4	0.003044012	0.000838311	0.000003350	0.000001180
1	0x5e1aea	312	4	-8	85	0.000048610	0.000001360	0.000014740	0.000000560	680	0.000384470	0.000001650	0.000125360	0.000000930	340	0.000191370	0.000001540	0.000063810	0.000000970
1	0x5e68b2	564	1	1	96	0.000008080	0.000000730	0.000009670	0.000001020	712	0.000056480	0.000001300	0.000066040	0.000001550	356	0.000027260	0.000000600	0.000031620	0.000000210
6	0x55fc42	463624	-1	-1	1	0.002783003	0.002783003	0.009721749	0.009721749	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e1aea	108	4	-8	290	0.000070000	0.000000970	0.000040780	0.000005530	10230	0.002353339	0.000013330	0.001078431	0.000007000	3517	0.000808932	0.000003990	0.000364930	0.000000840
1	0x62806d	7344	2	8	1	0.000000350	0.000000350	0.000013010	0.000013010	43	0.000028310	0.000002730	0.000055310	0.000014320	16	0.000008170	0.000001100	0.000013400	0.000009500
1	0x62ac22	7548	1	1	1	0.000001140	0.000001140	0.000000630	0.000000630	43	0.000045190	0.000008040	0.000025130	0.000001120	16	0.000012240	0.000001470	0.000009420	0.000000790
3	0x5e46a2	312	4	8	85	0.000006570	0.000001170	0.000033760	0.000000790	680	0.000045280	0.000000870	0.000276900	0.000003040	340	0.000021920	0.000000190	0.000134840	0.000001060
3	0x5de5b4	14805	3	1	1	0.000000360	0.000000360	0.000410280	0.000410280	8	0.000012960	0.000009140	0.001187941	0.000417391	4	0.000002050	0.000000590	0.000861620	0.000749060
3	0x62abd9	162996	1	-1	1	0.000000290	0.000000290	0.000632451	0.000632451	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5e6875	111	1	-1	290	0.000020820	0.000002780	0.000185560	0.000005020	10230	0.000597990	0.000001210	0.004742661	0.000011080	3517	0.000207111	0.000001240	0.001661851	0.000013920
3	0x628017	7560	2	-8	1	0.000003460	0.000003460	0.000025510	0.000025510	43	0.000016220	0.000001140	0.013704144	0.006065416	16	0.000004550	0.000000540	0.000561070	0.000310790
4	0x5dce3c	1	-1	-1	66	0.000063670	0.000017680	0.000026420	0.000003040	692	0.000243800	0.000003380	0.000224210	0.000003370	266	0.000086390	0.000001170	0.000080260	0.000001530
3	0x62abd9	64158	1	-1	2	0.000012670	0.000012380	0.000264031	0.000132081	43	0.000016820	0.000001910	0.008528777	0.000693751	15	0.000005880	0.000000780	0.002875692	0.000415260
1	0x5dfbdb	282	3	-1	94	0.020667363	0.007471957	0.000022090	0.000002230	712	0.071271005	0.000168700	0.000134170	0.000001340	356	0.035591132	0.000175100	0.000068350	0.000001020
1	0x62ac22	128316	1	1	1	0.000000330	0.000000330	0.000000170	0.000000170	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5db80c	10710	4	8	1	0.000000240	0.000000240	0.003322503	0.003322503	8	0.000005950	0.000001960	0.003266582	0.001666981	4	0.000001470	0.000000700	0.002480252	0.001961992
1	0x62420d	10404	4	-8	1	0.000060660	0.000060660	0.000000790	0.000000790	8	0.000528140	0.000091470	0.000005210	0.000001010	4	0.000280491	0.000076940	0.000002500	0.000000760
3	0x5de5b4	3885	3	1	17	0.000008080	0.000003460	0.000944870	0.000276390	217	0.000055480	0.000001440	0.007879390	0.000167980	78	0.000019220	0.000000570	0.002389832	0.000110280
3	0x5e6832	228	3	1	85	0.000007410	0.000001950	0.000089340	0.000001380	3740	0.000249840	0.000001020	0.003941513	0.000009190	1275	0.000085630	0.000000550	0.001362692	0.000008360
6	0x560ac0	2254	-1	-1	0	0.000000000	0.000000000	0.000000000	0.000000000	8	0.000137210	0.000028300	0.002713503	0.000512240	4	0.000062450	0.000020040	0.000715010	0.000235870
1	0x621701	7770	3	-1	1	0.000052650	0.000052650	0.000000690	0.000000690	43	0.002528550	0.000081550	0.000031210	0.000001260	16	0.000991281	0.000072340	0.000012460	0.000001510
3	0x64a1c4	55080	2	-8	1	0.000000320	0.000000320	0.000050790	0.000050790	43	0.000019470	0.000001550	0.008623737	0.001538111	16	0.000007210	0.000000720	0.001426841	0.000215821
1	0x5d4bb5	11655	3	-1	1	0.008720048	0.008720048	0.000002160	0.000002160	43	0.370019264	0.009962760	0.000074280	0.000014410	16	0.140018935	0.010570520	0.000029640	0.000004760
1	0x62806d	7560	2	8	1	0.000000200	0.000000200	0.000000090	0.000000090	43	0.000015610	0.000001340	0.000016350	0.000003430	16	0.000005660	0.000000650	0.000001500	0.000000110
3	0x5e6875	444	1	-1	98	0.000009190	0.000001940	0.000122680	0.000016810	3871	0.000261930	0.000001270	0.003168551	0.000012140	1320	0.000088700	0.000000700	0.001077491	0.000008870
3	0x62ab93	81498	3	1	1	0.000010660	0.000010660	0.000215240	0.000215240	32	0.000018940	0.000002740	0.010191327	0.002341373	16	0.000008870	0.000001080	0.004627427	0.000598821
1	0x621701	9588	3	-1	1	0.013046003	0.013046003	0.000003910	0.000003910	8	0.063222581	0.008218658	0.000046150	0.000008170	4	0.032292992	0.008301358	0.000025130	0.000010020
1	0x5dfbdb	288	3	-1	85	0.000580682	0.000064910	0.000014020	0.000001090	680	0.004457744	0.000039100	0.000104720	0.000001320	340	0.002201891	0.000032580	0.000053820	0.000001480
3	0x5db80c	2601	4	8	1	0.000000290	0.000000290	0.000182960	0.000182960	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x621701	162996	3	-1	1	0.008125537	0.008125537	0.000001850	0.000001850	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5db80c	3672	4	8	1	0.000000140	0.000000140	0.000019910	0.000019910	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5de5b4	1887	3	1	1	0.000002550	0.000002550	0.000004160	0.000004160	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5db80c	10404	4	8	9	0.000007440	0.000003310	0.001369382	0.000516910	56	0.000022190	0.000001050	0.002476302	0.000224571	28	0.000009110	0.000000740	0.002065371	0.000514281
3	0x5e6832	222	3	1	98	0.000010800	0.000001860	0.000103410	0.000001430	3912	0.000292141	0.000000800	0.004135235	0.000008110	1339	0.000099190	0.000000600	0.001425261	0.000007980
1	0x5de640	1887	1	1	1	0.000004350	0.000004350	0.000000120	0.000000120	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e4722	324	2	8	5	0.000000970	0.000000350	0.000001820	0.000000770	130	0.000035330	0.000001340	0.000029130	0.000001310	45	0.000011410	0.000000640	0.000012280	0.000001010
3	0x62abd9	128316	1	-1	1	0.000000300	0.000000300	0.000628681	0.000628681	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
4	0x5e37df	1	-1	-1	1120	0.000217220	0.000034430	0.004486613	0.000459050	25883	0.003425649	0.000009010	0.040356842	0.001840762	9496	0.001233320	0.000008560	0.015719502	0.000697001
4	0x5e565b	1	-1	-1	1120	0.000357921	0.000237850	0.003482583	0.002063042	25883	0.002663026	0.000007030	0.155131870	0.030182739	9496	0.000951751	0.000001620	0.061931051	0.014400123
1	0x5de640	14805	1	1	1	0.000000390	0.000000390	0.000000180	0.000000180	8	0.000004300	0.000000700	0.000002200	0.000000380	4	0.000002160	0.000000670	0.000000930	0.000000350
4	0x649557	1	-1	-1	2	0.000227560	0.000144280	0.000000620	0.000000490	51	0.004771906	0.000189240	0.000018260	0.000004410	20	0.001831521	0.000134060	0.000003480	0.000000350
1	0x62806d	187272	2	8	2	0.000011410	0.000010690	0.000001380	0.000000770	43	0.000049190	0.000009760	0.000018350	0.000000850	15	0.000011620	0.000001460	0.000006430	0.000000740
3	0x5db855	1836	2	-8	1	0.000000190	0.000000190	0.000004630	0.000004630	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5d795f	10710	4	-8	1	0.000030690	0.000030690	0.000000370	0.000000370	8	0.000281190	0.000041860	0.000003940	0.000000710	4	0.000129600	0.000037500	0.000001300	0.000000360
1	0x5de640	7770	1	1	1	0.000000320	0.000000320	0.000000200	0.000000200	44	0.000021800	0.000003410	0.000010690	0.000000570	15	0.000007120	0.000000770	0.000003200	0.000000460
3	0x5de5fa	3885	1	-1	17	0.000004680	0.000000970	0.000447691	0.000173340	217	0.000049420	0.000000750	0.003338492	0.000042790	78	0.000017580	0.000000610	0.001135600	0.000035790
3	0x5e46a2	222	4	8	85	0.000005590	0.000000240	0.000035820	0.000001520	3740	0.000270050	0.000006850	0.001941822	0.000009050	1275	0.000087550	0.000000440	0.000667980	0.000001990
1	0x5dfbdb	444	3	-1	98	0.006609357	0.004650615	0.000016290	0.000001800	3871	0.163621779	0.004510284	0.000621690	0.000007980	1320	0.056254214	0.003273373	0.000207510	0.000002580
3	0x62ab93	192474	3	1	2	0.000007000	0.000006250	0.000768191	0.000384321	43	0.000038510	0.000005870	0.017037715	0.000706781	15	0.000009100	0.000000910	0.005796068	0.000443121
1	0x5e4722	612	2	8	96	0.000009720	0.000002100	0.000011010	0.000000790	712	0.000054450	0.000001230	0.000078750	0.000001510	356	0.000026300	0.000000460	0.000040510	0.000001400
3	0x5de5b4	9588	3	1	9	0.000005710	0.000003480	0.002905132	0.001352021	56	0.000021430	0.000001770	0.003480902	0.000579911	28	0.000008930	0.000000580	0.001550910	0.000338690
3	0x5e46a2	432	4	8	98	0.000013540	0.000002120	0.000053200	0.000002390	3871	0.000429911	0.000001090	0.002099772	0.000015730	1320	0.000150460	0.000004410	0.000696930	0.000006880
3	0x5e46e2	612	2	-8	96	0.000009170	0.000001830	0.000218140	0.000005730	712	0.000054640	0.000000950	0.001298201	0.000010130	356	0.000025930	0.000000560	0.000639620	0.000002560
1	0x5e68b2	333	1	1	5	0.000000760	0.000000230	0.000000590	0.000000250	130	0.000030470	0.000000780	0.000021720	0.000002150	45	0.000011410	0.000000710	0.000006140	0.000000780
3	0x5e6875	564	1	-1	96	0.000014110	0.000006180	0.000186120	0.000012310	712	0.000051190	0.000001190	0.000787411	0.000006890	356	0.000025840	0.000000720	0.000396821	0.000006870
6	0x56074e	13608	-1	-1	12	0.001452352	0.000741341	0.009022338	0.000902771	48	0.001907350	0.000078630	0.011173691	0.000925991	24	0.000861770	0.000055990	0.004106634	0.000346080
3	0x5db855	5202	2	-8	1	0.000002020	0.000002020	0.000035520	0.000035520	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5dfbdb	111	3	-1	290	0.092076087	0.053946051	0.000050950	0.000001770	10230	0.177129854	0.017389586	0.001784900	0.000014090	3517	0.082943269	0.017283996	0.000639031	0.000014070
1	0x5db89e	14688	2	8	4	0.000000810	0.000000410	0.000000930	0.000000370	87	0.000019390	0.000000550	0.000057810	0.000012470	30	0.000007200	0.000000560	0.000023700	0.000008640
3	0x5de5b4	4935	3	1	14	0.000012160	0.000004470	0.003961664	0.002282982	48	0.000019000	0.000001550	0.002592215	0.000234971	24	0.000007430	0.000000500	0.001546992	0.000335230
4	0x6280fb	1	-1	-1	11	0.006070187	0.001578872	0.000010620	0.000002780	220	0.077148271	0.001613142	0.000150450	0.000009860	86	0.028670922	0.001351691	0.000056320	0.000003310
6	0x55fc42	156604	-1	-1	1	0.000034170	0.000034170	0.003782983	0.003782983	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x627fc6	187272	4	8	2	0.000001220	0.000000690	0.001062430	0.000561280	43	0.000031000	0.000002650	0.024010951	0.000834270	15	0.000009440	0.000000920	0.008700844	0.000734340
3	0x627fc6	62424	4	8	2	0.000004630	0.000004080	0.000651530	0.000407260	43	0.000025800	0.000002460	0.024928184	0.003573123	15	0.000008020	0.000001060	0.004076925	0.001296381
3	0x5db80c	11340	4	8	1	0.000000200	0.000000200	0.000210640	0.000210640	43	0.000013230	0.000001520	0.041873948	0.006841307	16	0.000004871	0.000000510	0.001440271	0.000355410
6	0x560e5b	2256	-1	-1	2	0.000003720	0.000003550	0.000628961	0.000515611	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e4722	432	2	8	98	0.000013260	0.000005000	0.000012550	0.000001240	3871	0.000281191	0.000001020	0.000415170	0.000001300	1320	0.000092560	0.000000540	0.000137480	0.000001140
3	0x62ab93	9870	3	1	1	0.000002520	0.000002520	0.000644881	0.000644881	8	0.000004280	0.000001190	0.002545361	0.001375231	4	0.000001410	0.000000530	0.000970661	0.000629981
1	0x5e1aea	612	4	-8	96	0.000135040	0.000003300	0.000017330	0.000001400	712	0.001003040	0.000012250	0.000105940	0.000005920	356	0.000498531	0.000009160	0.000046400	0.000000810
1	0x5de640	7548	1	1	12	0.000010300	0.000003900	0.000001400	0.000000380	173	0.000052660	0.000003240	0.000016890	0.000000390	63	0.000018350	0.000000820	0.000006120	0.000000210
1	0x5e68b2	288	1	1	85	0.000008700	0.000003120	0.000007620	0.000000140	680	0.000048570	0.000001280	0.000061030	0.000000630	340	0.000023860	0.000000510	0.000030320	0.000000600
1	0x5e68b2	141	1	1	268	0.000023570	0.000003960	0.000024490	0.000000290	1888	0.000128201	0.000001140	0.000172659	0.000000560	944	0.000064180	0.000000780	0.000084730	0.000000270
1	0x5d4bb5	7548	3	-1	12	0.007431855	0.001995051	0.000006890	0.000002540	173	0.137131027	0.001993302	0.000049930	0.000001130	63	0.050874400	0.001871382	0.000017090	0.000000850
1	0x5d4bb5	2397	3	-1	1	0.000007750	0.000007750	0.000001260	0.000001260	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5de5b4	4794	3	1	1	0.000002420	0.000002420	0.000213160	0.000213160	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5db855	10710	2	-8	1	0.000004680	0.000004680	0.000023560	0.000023560	8	0.000003170	0.000001190	0.012905432	0.007837697	4	0.000000990	0.000000270	0.001316882	0.000645481
3	0x62abd9	7770	1	-1	1	0.000001920	0.000001920	0.000013520	0.000013520	43	0.000024600	0.000009670	0.000763410	0.000036370	16	0.000005740	0.000000730	0.000251490	0.000018000
3	0x62abd9	9870	1	-1	1	0.000000230	0.000000230	0.000016590	0.000016590	8	0.000002790	0.000000560	0.000165350	0.000036670	4	0.000001550	0.000000560	0.000077960	0.000025690
1	0x5d795f	16065	4	-8	1	0.000049960	0.000049960	0.000000840	0.000000840	8	0.000543640	0.000080470	0.000003260	0.000000960	4	0.000240541	0.000069060	0.000002310	0.000001040
1	0x64a20d	55080	2	8	1	0.000000320	0.000000320	0.000000180	0.000000180	43	0.000015300	0.000000840	0.000044070	0.000009510	16	0.000006450	0.000000710	0.000012700	0.000008700
1	0x5e4722	306	2	8	94	0.000011720	0.000003480	0.000014150	0.000000600	712	0.000055351	0.000001410	0.000100600	0.000001360	356	0.000027860	0.000000760	0.000052270	0.000005190
6	0x55fc42	153408	-1	-1	1	0.000042510	0.000042510	0.003828534	0.003828534	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5d795f	1836	4	-8	1	0.000004100	0.000004100	0.000000150	0.000000150	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x64b0a7	71910	1	-1	1	0.000000310	0.000000310	0.000069990	0.000069990	8	0.000002110	0.000000370	0.000683420	0.000174690	4	0.000001040	0.000000360	0.000288640	0.000083320
6	0x560ac0	2303	-1	-1	0	0.000000000	0.000000000	0.000000000	0.000000000	8	0.001202080	0.000225500	0.010456311	0.002195482	4	0.000604310	0.000163780	0.004671164	0.001347501
1	0x5d4bb5	1887	3	-1	1	0.000005230	0.000005230	0.000002340	0.000002340	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
4	0x5db911	1	-1	-1	66	0.000763071	0.000076720	0.000012590	0.000005090	692	0.008097155	0.000039880	0.000089460	0.000008050	266	0.003156682	0.000046860	0.000031460	0.000000410
4	0x5e2aee	1	-1	-1	1120	0.000247510	0.000002530	0.012829615	0.006085956	25883	0.004855127	0.000007880	0.073203686	0.002684992	9496	0.001809982	0.000006530	0.022039947	0.000753041
3	0x5de5fa	7548	1	-1	12	0.000004530	0.000001620	0.000525592	0.000205721	173	0.000046500	0.000001510	0.006178506	0.000273360	63	0.000016340	0.000000950	0.002777901	0.000315100
1	0x621701	64158	3	-1	2	0.023428232	0.011907341	0.000004060	0.000002400	43	0.494547163	0.012692342	0.000099850	0.000007310	15	0.175505958	0.012558692	0.000035300	0.000004260
3	0x5e46e2	306	2	-8	94	0.000009470	0.000001800	0.000113801	0.000010540	712	0.000051830	0.000000650	0.000663551	0.000002440	356	0.000025591	0.000000430	0.000333790	0.000001870
6	0x55fc42	313208	-1	-1	1	0.002475372	0.002475372	0.005316985	0.005316985	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5de640	19176	1	1	2	0.000011650	0.000011170	0.000000290	0.000000170	8	0.000018620	0.000010550	0.000001790	0.000000280	4	0.000002280	0.000000710	0.000001310	0.000000580
3	0x628017	187272	2	-8	2	0.000003190	0.000002070	0.001075302	0.000664381	43	0.000027520	0.000001330	0.019597580	0.000842630	15	0.000009120	0.000001120	0.006398011	0.000459280
4	0x649b35	1	-1	-1	2	0.000002060	0.000001710	0.000316000	0.000315550	51	0.000026850	0.000003210	0.003117384	0.000476870	20	0.000007380	0.000000550	0.001308120	0.000427610
3	0x5de5b4	15096	3	1	4	0.000009720	0.000008240	0.000889541	0.000677841	87	0.000048250	0.000002260	0.009117707	0.000720721	30	0.000016940	0.000001210	0.002803411	0.000298310
1	0x5db89e	20808	2	8	2	0.000002910	0.000002700	0.000007350	0.000006860	8	0.000004730	0.000001680	0.000015790	0.000013910	4	0.000000920	0.000000260	0.000017520	0.000009660
1	0x5dfbdb	423	3	-1	1	0.000006280	0.000006280	0.000000110	0.000000110	8	0.000050920	0.000006740	0.000001020	0.000000150	4	0.000025180	0.000006400	0.000000470	0.000000120
4	0x626bdf	1	-1	-1	11	0.000053890	0.000026090	0.000530070	0.000277400	220	0.000119450	0.000003320	0.015997982	0.001409902	86	0.000041050	0.000001420	0.007343319	0.001399841
