#rank=42	host=i17r2n10	pid=23455	events=456054	overflow=0	block_seconds=6.000000
op	caller	count	tag	peer_class	b0_calls	b0_gap_sum	b0_gap_max	b0_mpi_sum	b0_mpi_max	b1_calls	b1_gap_sum	b1_gap_max	b1_mpi_sum	b1_mpi_max	b2_calls	b2_gap_sum	b2_gap_max	b2_mpi_sum	b2_mpi_max
1	0x5e4722	108	2	8	290	0.000020960	0.000002240	0.000031090	0.000000690	10230	0.000617130	0.000000710	0.001085242	0.000001110	3517	0.000211201	0.000000520	0.000371710	0.000001120
1	0x5d4bb5	14805	3	-1	1	0.017094526	0.017094526	0.000004460	0.000004460	8	0.134949578	0.017060616	0.000026080	0.000005300	4	0.067348345	0.017018686	0.000015120	0.000005050
3	0x5e46a2	216	4	8	98	0.000010980	0.000001970	0.000064150	0.000005250	3912	0.000312701	0.000000840	0.002116210	0.000009340	1339	0.000112860	0.000005460	0.000750270	0.000002390
1	0x62420d	176868	4	-8	1	0.002603712	0.002603712	0.000004530	0.000004530	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x62ac22	192474	1	1	2	0.000038790	0.000038360	0.000000800	0.000000540	43	0.000031900	0.000006190	0.000016790	0.000003160	15	0.000006860	0.000000640	0.000004020	0.000000590
1	0x6481e0	71910	3	-1	1	0.001141291	0.001141291	0.000005180	0.000005180	8	0.007926406	0.001191221	0.000011020	0.000001850	4	0.004696324	0.001180091	0.000005780	0.000001870
1	0x5e1aea	312	4	-8	85	0.000052730	0.000004820	0.000014140	0.000000680	680	0.000405341	0.000004170	0.000135100	0.000000770	340	0.000201560	0.000004400	0.000058730	0.000000630
1	0x5e68b2	564	1	1	96	0.000007910	0.000000520	0.000008670	0.000000200	712	0.000056161	0.000000740	0.000071570	0.000008750	356	0.000027470	0.000000680	0.000030881	0.000000450
6	0x55fc42	463624	-1	-1	1	0.002776252	0.002776252	0.009736980	0.009736980	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
1	0x5e1aea	108	4	-8	290	0.000075461	0.000002820	0.000035600	0.000000450	10230	0.002448498	0.000007360	0.001082342	0.000008060	3517	0.000834511	0.000002830	0.000362532	0.000001020
1	0x62806d	7344	2	8	1	0.000000600	0.000000600	0.000000520	0.000000520	43	0.000021340	0.000001870	0.000160620	0.000041610	16	0.000008861	0.000001100	0.000035420	0.000011460
1	0x62ac22	7548	1	1	1	0.000001000	0.000001000	0.000000560	0.000000560	43	0.000037490	0.000001900	0.000020430	0.000001270	16	0.000014370	0.000002570	0.000007580	0.000000660
3	0x5e46a2	312	4	8	85	0.000006950	0.000001310	0.000035790	0.000002030	680	0.000046280	0.000000530	0.000274420	0.000005610	340	0.000022950	0.000000390	0.000132280	0.000001120
3	0x5de5b4	14805	3	1	1	0.000000440	0.000000440	0.000772820	0.000772820	8	0.000004990	0.000001080	0.008095588	0.006956217	4	0.000002440	0.000000720	0.001418241	0.001238611
3	0x62abd9	162996	1	-1	1	0.000000490	0.000000490	0.000441390	0.000441390	0	0.000000000	0.000000000	0.000000000	0.000000000	0	0.000000000	0.000000000	0.000000000	0.000000000
3	0x5e6875	111	1	-1	290	0.000021130	0.000001990	0.000349570	0.000008400	10230	0.000616252	0.000001490	0.011313389	0.000014020	3517	0.000213100	0.000000960	0.003919861	0.000009120
3	0x628017	7560	2	-8	1	0.000003260	0.000003260	0.000032080	0.000032080	43	0.000014880	0.000001660	0.043463422	0.011787611	16	0.000004630	0.000000640	0.000283430	0.000042860
4	0x5dce3c	1	-1	-1	66	0.000063610	0.000022600	0.001862752	0.001817612	692	0.000269140	0.000002860	0.002629082	0.000770940	266	0.000093410	0.000001610	0.001664281	0.000662500
3	0x62abd9	64158	1	-1	2	0.000028800	0.000028330	0.001240731	0.000944231	43	0.000026950	0.000001920	0.013210974	0.000693881	15	0.000008120	0.000001030	0.004710285	0.000983581
1	0x5dfbdb	282	3	-1	94	0.023614088	0.007307527	0.000024580	0.000003020	712	0.072094947	0.000197710	0.000144140	0.000001870	356	0.035997406	0.000187460	0.000066640	0.000001330
