rank	16
elapsed	126.232380440
collective	comm_size	message_bytes	datatype_size	operation	calls	seconds
MPI_Bcast	64	200	4	-1	413	0.002128393
MPI_Bcast	64	8	4	-1	427	0.681164866
MPI_Bcast	64	12	4	-1	1200	1.479216973
MPI_Bcast	64	4	4	-1	672	2.828089526
MPI_Allreduce	64	8	8	3	491	0.019334174
MPI_Bcast	64	16	4	-1	228	0.000348261
MPI_Bcast	64	20	4	-1	289	0.000574177
MPI_Allreduce	64	313208	4	3	1	0.004108732
MPI_Bcast	64	2000	1	-1	289	0.002800203
MPI_Bcast	16	15855440	8	-1	1	0.021374630
MPI_Bcast	64	464464	8	-1	5	0.001368410
MPI_Bcast	16	14208976	8	-1	6	0.138997395
MPI_Bcast	64	468328	8	-1	23	0.009778103
MPI_Bcast	4	15855440	8	-1	1	0.026231973
MPI_Bcast	64	947280	8	-1	23	0.012439782
MPI_Bcast	4	14208976	8	-1	6	0.252448341
MPI_Bcast	64	136208	8	-1	10	0.005059570
MPI_Allreduce	64	2454528	8	3	1	0.006289933
MPI_Allreduce	64	463624	4	3	1	0.003266121
MPI_Allreduce	64	1226176	8	3	1	0.003349851
MPI_Bcast	16	16390936	8	-1	3	0.196954995
MPI_Allreduce	64	8	8	1	76	0.000855637
MPI_Bcast	4	15858160	8	-1	1	0.229630689
MPI_Allreduce	64	18048	8	3	146	0.019002159
MPI_Bcast	64	200	1	-1	165	0.000713880
MPI_Bcast	64	400	8	-1	165	0.000801230
MPI_Bcast	64	44	1	-1	1	0.001710351
MPI_Bcast	64	18000	4	-1	228	0.008972225
MPI_Allreduce	64	18032	8	3	146	0.021097598
MPI_Bcast	4	16390936	8	-1	3	0.299656922
MPI_Allreduce	64	18424	8	3	144	0.327169837
MPI_Bcast	64	160	8	-1	335	0.026582672
MPI_Allreduce	64	8	8	2	14	0.001944651
MPI_Bcast	64	544832	8	-1	1	0.001004370
MPI_Bcast	16	15858160	8	-1	1	0.103513940
MPI_Bcast	64	96	8	-1	35	0.000124829
MPI_Bcast	64	120	8	-1	8	0.000062650
MPI_Bcast	64	8	8	-1	180	0.000273010
MPI_Bcast	64	256	1	-1	1	0.000176280
MPI_Bcast	4	32117776	8	-1	1	0.054893546
MPI_Bcast	64	98192	8	-1	56	0.025076240
MPI_Allreduce	64	462672	4	3	2	0.004451662
MPI_Bcast	4	33154256	8	-1	3	0.925072831
MPI_Allreduce	64	3708992	8	3	1	0.007103643
MPI_Bcast	64	941776	8	-1	5	0.002396120
MPI_Allreduce	64	306816	4	3	1	0.001445761
MPI_Bcast	64	466432	8	-1	8	0.002075511
MPI_Allreduce	64	108864	8	3	876	0.158582313
MPI_Bcast	4	15922624	8	-1	17	0.133190101
MPI_Allreduce	64	3701376	8	3	2	0.013465887
MPI_Bcast	64	36000	1	-1	228	0.015737027
MPI_Bcast	64	89488	8	-1	34	0.006763401
MPI_Bcast	64	11688	8	-1	4	0.000111430
MPI_Bcast	16	32117776	8	-1	1	0.049833454
MPI_Allreduce	64	613088	8	3	144	0.093678397
MPI_Bcast	64	466352	8	-1	8	0.002123571
MPI_Bcast	64	68104	4	-1	6	0.003068540
MPI_Allreduce	64	1227264	8	3	1	0.003299792
MPI_Allreduce	64	306544	4	3	1	0.001927721
MPI_Bcast	16	33154256	8	-1	3	0.485322422
MPI_Allreduce	64	109088	8	3	292	0.355170373
MPI_Allreduce	64	27216	8	3	4	0.002602711
MPI_Allreduce	64	2632	8	3	580	0.069371084
MPI_Allreduce	64	112	16	11	27	0.000584346
MPI_Allreduce	64	2452352	8	3	1	0.005616103
MPI_Allreduce	64	2505664	8	3	1	0.011148406
MPI_Bcast	16	15922624	8	-1	17	0.098656428
MPI_Allreduce	64	2888	8	3	1160	0.032988674
MPI_Allreduce	64	134368	8	3	720	2.498175668
MPI_Bcast	4	32206992	8	-1	17	0.253373891
MPI_Bcast	64	2888	8	-1	12	0.000160421
MPI_Bcast	64	2920	8	-1	29	0.000372320
MPI_Allreduce	64	1854496	8	3	1	0.005082033
MPI_Bcast	4	32108800	8	-1	1	0.793015128
MPI_Allreduce	64	1252832	8	3	1	0.003685262
MPI_Bcast	64	2632	8	-1	6	0.000072880
MPI_Allreduce	64	613632	8	3	144	0.086920550
MPI_Allreduce	64	187680	8	3	145	0.596736898
MPI_Allreduce	64	1850688	8	3	2	0.009675934
MPI_Bcast	64	944656	8	-1	8	0.004316493
MPI_Allreduce	64	626416	8	3	2448	1.481594083
MPI_Bcast	64	3600	4	-1	1140	0.111060741
MPI_Bcast	64	944392	8	-1	8	0.004197692
MPI_Bcast	16	32206992	8	-1	17	0.208710660
MPI_Bcast	64	2048	1	-1	1	0.000007050
MPI_Bcast	64	51200	1	-1	165	0.017934488
MPI_Bcast	16	32108800	8	-1	1	0.340522033
